# x_m,y_m,w_tr_right_m,w_tr_left_m
226.8610673,-384.4084202,7.365796982,3.186128418
226.5250624,-386.6874584,7.276787998,3.290614049
226.1736229,-388.9627699,7.172387409,3.418644173
225.806182,-391.234215,7.052021275,3.56684451
225.4221731,-393.5016542,6.915107609,3.732375282
225.0210296,-395.7649479,6.761054881,3.915902616
224.6021848,-398.0239567,6.589260399,4.11810746
224.1650721,-400.2785409,6.399108542,4.339687408
223.709125,-402.528561,6.189968857,4.581358678
223.2337766,-404.7738774,5.961194004,4.843858228
222.7384605,-407.0143506,5.712117549,5.127946025
222.2226099,-409.2498411,5.468616605,5.434330735
221.6856583,-411.4802092,5.216773625,5.737876973
221.1270389,-413.7053155,4.94886603,6.065291827
220.5461852,-415.9250204,4.764011261,6.296151283
219.9425306,-418.1391843,4.597608842,6.445569994
219.3155083,-420.3476677,4.536712064,6.602006561
218.6642912,-422.550073,4.451456233,6.60348415
217.9864213,-424.744388,4.339210184,6.633864966
217.2788118,-426.9279778,4.404611879,6.656758961
216.5383741,-429.0982059,4.546444252,6.590588554
215.7620198,-431.2524359,4.649582033,6.565417566
214.9466606,-433.3880312,4.710751018,6.585625135
214.0892081,-435.5023556,4.907473875,6.498890195
213.1865739,-437.5927726,5.074116806,6.402870713
212.2356695,-439.6566456,5.18747836,6.365389955
211.2334065,-441.6913384,5.267118814,6.225260657
210.1766967,-443.6942145,5.510483772,6.081055563
209.0624515,-445.6626375,5.689126947,6.009127614
207.8875825,-447.5939708,5.800866509,5.784701808
206.6490014,-449.4855782,5.887021549,5.59091289
205.3436198,-451.3348231,6.066200186,5.482959808
203.9683492,-453.1390692,6.195572698,5.326504704
202.5201013,-454.89568,6.315209561,5.186059511
200.9958011,-456.6020224,6.39336526,5.098797844
199.3945729,-458.2560219,6.495886108,4.987714086
197.720163,-459.8567773,6.532500174,4.97348818
195.9769009,-461.4035353,6.554373035,4.88664541
194.1691163,-462.8955428,6.529418117,4.877963212
192.3011386,-464.3320468,6.526056621,4.938332063
190.3772976,-465.7122941,6.481389377,4.990616973
188.4019227,-467.0355316,6.429008065,5.06532889
186.3793436,-468.3010062,6.359695299,5.153122958
184.3138898,-469.5079646,6.285230624,5.306206543
182.2098909,-470.6556539,6.169915783,5.411613382
180.0716766,-471.7433209,6.011670145,5.590989724
177.9035763,-472.7702124,5.912384665,5.716902831
175.7099198,-473.7355754,5.805777823,5.832187732
173.4950365,-474.6386567,5.753990425,6.017610123
171.263256,-475.4787031,5.665249569,6.088125594
169.018908,-476.2549617,5.657840782,6.145233492
166.7663216,-476.9666793,5.59595333,6.173199757
164.509028,-477.6134408,5.541160176,6.234085117
162.2480698,-478.1958844,5.46706214,6.257337643
159.9840061,-478.714853,5.465460596,6.288673714
157.7173958,-479.1711894,5.446763533,6.268192963
155.4487979,-479.5657364,5.439140948,6.313175681
153.1787714,-479.8993371,5.394208925,6.344019897
150.9078753,-480.1728341,5.310421012,6.414441489
148.6366685,-480.3870704,5.29330721,6.408202557
146.3657102,-480.5428889,5.324170355,6.419694894
144.0955592,-480.6411324,5.352593547,6.453156939
141.8267746,-480.6826438,5.350814438,6.340456126
139.5599153,-480.668266,5.378391819,6.287784592
137.2955404,-480.5988418,5.388992824,6.293973125
135.0342088,-480.4752141,5.475100655,6.159645802
132.7764795,-480.2982258,5.510736841,6.078302134
130.5229116,-480.0687197,5.680475554,6.053032049
128.274064,-479.7875388,5.810710862,6.065390753
126.0304956,-479.4555258,5.89275361,5.948362286
123.7927656,-479.0735236,6.086824823,5.88470828
121.5614329,-478.6423752,6.259020716,5.873379606
119.3370564,-478.1629233,6.385273338,5.802081251
117.1201952,-477.6360109,6.46645286,5.732847033
114.9114083,-477.0624809,6.53908949,5.713276565
112.7112546,-476.443176,6.608531892,5.638379004
110.5202932,-475.7789392,6.634990691,5.579226925
108.339083,-475.0706133,6.619953274,5.567211845
106.1681831,-474.3190412,6.564346298,5.601569019
104.0081524,-473.5250657,6.467183531,5.592338591
101.8595499,-472.6895298,6.394438716,5.620169164
99.72293459,-471.8132763,6.317896489,5.692235319
97.59886549,-470.8971481,6.244623712,5.779441966
95.48790159,-469.941988,6.153772307,5.764691946
93.39060187,-468.9486389,6.105069887,5.792099604
91.30752533,-467.9179437,6.026248098,5.861097704
89.23923096,-466.8507452,6.026282199,5.865029557
87.18627774,-465.7478864,5.996752849,5.849697867
85.14922468,-464.61021,5.934163004,5.874117408
83.12863076,-463.438559,5.917396257,5.898574566
81.12505498,-462.2337762,5.864870356,5.92765817
79.13905633,-460.9967045,5.835267069,5.994965752
77.17119379,-459.7281867,5.810020448,6.067515042
75.22202637,-458.4290658,5.750221287,6.026625568
73.29211305,-457.1001846,5.762283855,6.022566209
71.38201282,-455.7423859,5.74875103,6.054909649
69.49228469,-454.3565127,5.758797072,6.119905008
67.62348763,-452.9434078,5.782282646,6.064556066
65.77618065,-451.503914,5.822727554,6.044552514
63.95092272,-450.0388743,5.847621001,6.059522995
62.14817935,-448.5490557,5.84026871,6.018808973
60.36807142,-447.0349458,5.800935473,5.969650845
58.61064042,-445.4969678,5.75090199,5.954605551
56.87592788,-443.9355452,5.783550676,5.973339177
55.1639753,-442.351101,5.784952069,5.999469059
53.47482419,-440.7440586,5.806881516,6.016536373
51.80851606,-439.1148413,5.82138629,6.066535834
50.16509241,-437.4638724,5.805397731,6.057077713
48.54459475,-435.791575,5.759145305,6.007685026
46.9470646,-434.0983724,5.802008457,5.990442568
45.37254345,-432.384688,5.829923544,5.983005892
43.82107283,-430.650945,5.8282891,5.922775935
42.29269423,-428.8975666,5.797332018,5.893903224
40.78744917,-427.1249762,5.836544008,5.896092659
39.30537915,-425.333597,5.870145972,5.910796249
37.84652568,-423.5238522,5.875095074,5.803682662
36.41093027,-421.6961652,5.851607463,5.726996565
34.99863443,-419.8509591,5.858094207,5.680426342
33.60967967,-417.9886573,5.883674545,5.663691
32.2441075,-416.1096831,5.905972057,5.676538672
30.90195941,-414.2144596,5.900651803,5.687766488
29.58327693,-412.3034102,5.920989948,5.652859998
28.28810156,-410.3769582,5.926085857,5.646895644
27.01647481,-408.4355267,5.953593283,5.669650646
25.76843818,-406.4795392,6.002465983,5.712097214
24.54403319,-404.5094187,6.024637806,5.5991432
23.34330134,-402.5255887,6.040797776,5.514459528
22.16628415,-400.5284723,6.064917104,5.457790774
21.01302312,-398.5184929,6.062852083,5.428906635
19.88355975,-396.4960736,6.101353231,5.427600871
18.77793556,-394.4616379,6.130316546,5.453690358
17.69619206,-392.4156089,6.133550749,5.405674853
16.63837075,-390.3584099,6.125023499,5.33415326
15.60451314,-388.2904641,6.190120413,5.289622992
14.59466074,-386.2121949,6.229857136,5.271895184
13.60885506,-384.1240255,6.244394013,5.280802555
12.64713761,-382.0263792,6.243562857,5.316198725
11.70954989,-379.9196793,6.288347809,5.247942424
10.79613342,-377.8043489,6.308271712,5.205427393
9.906929697,-375.6808115,6.303467289,5.189079728
9.041980236,-373.5494901,6.287380746,5.198758852
8.201326544,-371.4108082,6.359779639,5.189012784
7.384952855,-369.2651477,6.407694048,5.14755692
6.592568597,-367.1126924,6.431479455,5.131597352
5.823800878,-364.953567,6.451371584,5.140704473
5.078276788,-362.7878958,6.471928401,5.174465568
4.355623417,-360.6158035,6.46945483,5.171293523
3.655467858,-358.4374145,6.444310356,5.181569157
2.977437201,-356.2528534,6.460059661,5.215312929
2.321158537,-354.0622446,6.45665192,5.240631731
1.686258957,-351.8657127,6.4316627,5.215302896
1.072365553,-349.6633823,6.415391923,5.21224808
0.479105414,-347.4553777,6.395670142,5.231047596
-0.093894367,-345.2418236,6.355456669,5.271293128
-0.6470067,-343.0228444,6.308163848,5.332586413
-1.180604493,-340.7985647,6.329324579,5.33124002
-1.695060657,-338.5691089,6.331149323,5.344145978
-2.190748099,-336.3346017,6.314001617,5.376860522
-2.668039728,-334.0951675,6.282398919,5.42898154
-3.127308454,-331.8509307,6.289184264,5.500114017
-3.568927186,-329.6020161,6.278139599,5.589868998
-3.993268832,-327.348548,6.249624693,5.612497456
-4.400706302,-325.090651,6.20399412,5.616187051
-4.791612505,-322.8284495,6.141598185,5.637217134
-5.166360349,-320.5620682,6.104287702,5.675183027
-5.525322743,-318.2916315,6.098861767,5.729685111
-5.868872597,-316.0172639,6.077876151,5.75272234
-6.197382819,-313.73909,6.041691126,5.760445948
-6.511226319,-311.4572342,6.025231719,5.783457598
-6.810776005,-309.1718211,6.052281585,5.802253385
-7.096404786,-306.8829752,6.065339889,5.777143748
-7.368485571,-304.5908211,6.064775186,5.7660878
-7.62739127,-302.2954831,6.085546642,5.768680566
-7.873494791,-299.997086,6.095012338,5.74114404
-8.107169044,-297.695754,6.091997853,5.718913134
-8.328786936,-295.3916119,6.076869322,5.709114614
-8.538721378,-293.084784,6.091670731,5.701225684
-8.737345278,-290.775395,6.108000196,5.692322215
-8.925031545,-288.4635693,6.113378645,5.694651295
-9.102153089,-286.1494314,6.108173653,5.707157934
-9.269082817,-283.8331058,6.092752045,5.714719496
-9.426193639,-281.5147172,6.097724361,5.73232742
-9.573858465,-279.1943899,6.110267805,5.759590137
-9.712450202,-276.8722485,6.113746308,5.752497676
-9.84234176,-274.5484176,6.108527878,5.731422463
-9.963906049,-272.2230216,6.094980363,5.71882131
-10.07751598,-269.896185,6.099846073,5.702942032
-10.18354445,-267.5680324,6.124926618,5.675409091
-10.28236438,-265.2386883,6.142828757,5.655187233
-10.37434868,-262.9082772,6.153921389,5.64188984
-10.45987025,-260.5769235,6.158573437,5.586542178
-10.53930201,-258.244752,6.182971651,5.531601859
-10.61301686,-255.9118869,6.226231547,5.482445994
-10.68138771,-253.5784529,6.264186916,5.439450712
-10.74478747,-251.2445745,6.297206968,5.40230167
-10.80358905,-248.9103762,6.325661021,5.369790678
-10.85816537,-246.5759825,6.34991858,5.343029884
-10.90888931,-244.2415179,6.370349406,5.343179023
-10.95613381,-241.9071069,6.387323569,5.346816799
-11.00027176,-239.5728741,6.401211497,5.353564091
-11.04167607,-237.238944,6.412384012,5.363042204
-11.08071966,-234.9054411,6.42121236,5.374872844
-11.11777543,-232.5724898,6.428068232,5.388678112
-11.15321629,-230.2402148,6.433323783,5.39064793
-11.18741516,-227.9087405,6.437351645,5.389834289
-11.22074493,-225.5781914,6.44052493,5.389877283
-11.25357852,-223.2486921,6.443217246,5.390401513
-11.28628884,-220.9203671,6.445802692,5.391031997
-11.31922592,-218.5933328,6.44863252,5.391417176
-11.35248341,-216.2676152,6.451799733,5.391463242
-11.38599397,-213.9431835,6.455236449,5.391237915
-11.41968779,-211.620006,6.458872375,5.390811421
-11.45349501,-209.298051,6.462637238,5.390254
-11.48734583,-206.9772869,6.466460778,5.395598251
-11.52117041,-204.6576818,6.470272757,5.401293189
-11.55489893,-202.3392041,6.47400295,5.407065387
-11.58846155,-200.0218222,6.477581155,5.41298523
-11.62178844,-197.7055043,6.480937186,5.419123118
-11.65480979,-195.3902188,6.484000873,5.425549466
-11.68745575,-193.0759339,6.486702069,5.432334705
-11.71965651,-190.7626179,6.488970641,5.439549282
-11.75134223,-188.4502392,6.490736478,5.447263661
-11.78244308,-186.1387661,6.491929486,5.455548321
-11.81288925,-183.8281668,6.492479589,5.464473758
-11.84261089,-181.5184097,6.49231673,5.474110488
-11.87153818,-179.209463,6.49137087,5.484529041
-11.89960129,-176.9012952,6.489571988,5.495799968
-11.9267304,-174.5938744,6.486850079,5.507993839
-11.95285568,-172.287169,6.483135156,5.521181241
-11.97790729,-169.9811474,6.47835725,5.535432785
-12.00181541,-167.6757777,6.472446404,5.5508191
-12.02451021,-165.3710283,6.465332679,5.56741084
-12.04592187,-163.0668676,6.463873257,5.584953932
-12.06598055,-160.7632638,6.465264237,5.596783427
-12.08461642,-158.4601852,6.465239108,5.610031485
-12.10175967,-156.1576001,6.463728162,5.624768732
-12.11734045,-153.8554769,6.460661708,5.641065819
-12.13128895,-151.5537838,6.455970065,5.658993426
-12.14353533,-149.2524891,6.449583564,5.678622258
-12.15400976,-146.9515613,6.441432546,5.700023054
-12.16264242,-144.6509684,6.431447359,5.723266583
-12.16936348,-142.350679,6.419558357,5.74842365
-12.17410311,-140.0506612,6.405695898,5.775565097
-12.17679148,-137.7508834,6.389790341,5.804761805
-12.17735877,-135.4513139,6.371772043,5.836084696
-12.17573514,-133.1519209,6.351571357,5.869512418
-12.17185077,-130.8526729,6.329118629,5.880073292
-12.16563583,-128.553538,6.304344193,5.892971507
-12.15702049,-126.2544847,6.277178372,5.908277623
-12.14593492,-123.9554812,6.247551469,5.926062242
-12.13230929,-121.6564957,6.211712472,5.94639601
-12.11607378,-119.3574967,6.169107935,5.96934962
-12.09715856,-117.0584525,6.123832834,5.994993817
-12.0754938,-114.7593312,6.075817154,6.023399402
-12.05100967,-112.4601013,6.024990838,6.054637233
-12.02363634,-110.1607311,6.014151769,6.088778234
-11.99330399,-107.8611888,6.011168955,6.125893398
-11.95994278,-105.5614427,6.005170649,6.131432165
-11.92348289,-103.2614612,5.996088052,6.123108347
-11.8838545,-100.9612126,5.983852341,6.117958362
-11.84098776,-98.66066514,5.991052198,6.116052109
-11.79481286,-96.35978717,6.008855611,6.117459538
-11.74525996,-94.05854697,6.023303634,6.12225065
-11.69225924,-91.75691286,6.034328315,6.130495507
-11.63574087,-89.45485315,6.041861683,6.142264235
-11.57563501,-87.15233614,6.045835741,6.117210013
-11.51187185,-84.84933013,6.046182455,6.094686295
-11.44438156,-82.54580343,6.042833753,6.0758826
-11.3730943,-80.24172434,6.052608499,6.060868108
-11.29794024,-77.93706118,6.093186665,6.049712048
-11.21884957,-75.63178225,6.129875971,6.042483714
-11.13575245,-73.32585584,6.162609762,6.027635746
-11.04857905,-71.01925028,6.191321364,5.98626449
-10.95725954,-68.71193386,6.215944073,5.949012533
-10.8617241,-66.40387489,6.236411144,5.915948094
-10.7619029,-64.09504167,6.252655788,5.887139446
-10.65772611,-61.78540252,6.285888703,5.862654922
-10.54912389,-59.47492573,6.322237675,5.84256292
-10.43602644,-57.16357961,6.354173115,5.823471759
-10.3183639,-54.85133247,6.381629022,5.783905087
-10.19606647,-52.53815262,6.404539338,5.748922462
-10.0690643,-50.22400835,6.422837937,5.71859158
-9.937287568,-47.90886797,6.43645861,5.692980213
-9.800666451,-45.5926998,6.445335062,5.672156223
-9.659131118,-43.27547213,6.449400893,5.656187568
-9.51261174,-40.95715327,6.485575244,5.645142318
-9.361038489,-38.63771152,6.521481649,5.631506307
-9.204341536,-36.3171152,6.552399739,5.618401337
-9.042451055,-33.99533261,6.578264446,5.610416108
-8.875297215,-31.67233205,6.599010597,5.607618691
-8.70281019,-29.34808183,6.614572901,5.610077306
-8.52492015,-27.02255025,6.624885936,5.617860332
-8.341557267,-24.69570562,6.629884137,5.631036321
-8.152651714,-22.36751625,6.631054353,5.635024163
-7.958133662,-20.03795044,6.63734274,5.605172526
-7.757933282,-17.70697649,6.638127771,5.580873821
-7.551980747,-15.37456272,6.633343795,5.562194713
-7.340206229,-13.04067742,6.622924967,5.549202033
-7.122539898,-10.70528891,6.60680523,5.541962786
-6.898911926,-8.368365484,6.584918306,5.540544171
